id,name,mvpLabel,mipLabel,dpoyLabel,reb,ast,stl,blk,tov,pts
949e8ecd-45d8-40e2-8e7f-10824c1c1b67,Demetrius Jackson,0,0,0,0.5,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,3.6666666666666665
c4fc648f-1047-4095-92dc-52446c55db99,Frank Jackson,0,0,0,2.19672131147541,1.1311475409836065,0.4098360655737705,0.03278688524590164,0.7868852459016393,8.114754098360656
2dc84dd2-fc57-4bb5-b6bf-dbbfe50dffeb,Jaren Jackson,0,0,0,4.689655172413793,1.103448275862069,0.896551724137931,1.4137931034482758,1.6896551724137931,13.758620689655173
7de573e1-af33-4e62-8422-f637e9a4af0e,Josh Jackson,0,0,0,4.3924050632911396,2.3164556962025316,0.9367088607594937,0.7088607594936709,2.189873417721519,11.518987341772151
15aad475-8f93-4fbe-9297-7335ea6091ad,Justin Jackson,0,0,0,2.617283950617284,1.1851851851851851,0.3950617283950617,0.1728395061728395,0.35802469135802467,7.197530864197531
47db9d1b-f52e-43a7-b92d-cbbe3ed0aa1a,Reggie Jackson,0,0,0,2.6341463414634148,4.195121951219512,0.6707317073170732,0.10975609756097561,1.8048780487804879,15.365853658536585
f34f00ac-199c-4211-aa03-d83380c97889,LeBron James,1,0,0,8.454545454545455,8.254545454545454,1.309090909090909,0.6,3.581818181818182,27.363636363636363
b261e91a-c6c5-48b3-97c2-666f5b7fb187,Amile Jefferson,0,0,0,1.75,0.25,0.25,0.25,0.08333333333333333,2.25
94085f30-6fde-47fe-90a4-bcb1d77b2038,John Jenkins,0,0,0,1.4230769230769231,0.8461538461538461,0.0,0.07692307692307693,0.34615384615384615,4.653846153846154
66b7efbc-1265-4187-af16-6342e672795e,Jonas Jerebko,0,0,0,3.9452054794520546,1.3150684931506849,0.3698630136986301,0.2465753424657534,0.589041095890411,6.287671232876712
831cc32d-304b-40f8-83d4-978dce3f1f5d,Alize Johnson,0,0,0,1.3571428571428572,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.9285714285714286
1fc4ec8b-46b1-4be9-b162-01f57efe3274,Amir Johnson,0,0,0,2.8823529411764706,1.1764705882352942,0.3137254901960784,0.2549019607843137,0.8823529411764706,3.9411764705882355
1518a683-a4e1-406d-969e-3b9e913651e1,B.J. Johnson,0,0,0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.2857142857142857,3.2857142857142856
27673e7a-e115-49f6-b222-f58b6c7a3ef3,James Johnson,0,0,0,3.2,2.4545454545454546,0.6363636363636364,0.4909090909090909,1.3454545454545455,7.781818181818182
