id,name,reb,ast,stl,blk,tov,pts,src,teamSrc,team,newsUrl,newsTitle,newsDate,newsIntro
4c7a21bb-2f30-400d-8b93-dade24440639,Tim Hardaway,4,2.529411765,0.823529412,0.058823529,0.529411765,14.70588235,https://cdn.nba.com/headshots/nba/latest/260x190/203501.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Dallas Mavericks,,,,
cc61555c-f871-4e95-b8ac-9e9ad61c6d06,James Harden,7.578947368,9.157894737,1.421052632,0.736842105,4.894736842,20.73684211,https://cdn.nba.com/headshots/nba/latest/260x190/201935.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Brooklyn Nets,,,,
22a44dba-d16c-4997-9211-a37f256c016f,Maurice Harkless,2.8,0.6,0.533333333,0.533333333,0.466666667,4.333333333,https://cdn.nba.com/headshots/nba/latest/260x190/203090.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Sacramento Kings,,,,
8560680c-f81c-4d1f-81e2-df6ce9a26533,Montrezl Harrell,9,2.277777778,0.611111111,0.777777778,1.166666667,17.11111111,https://cdn.nba.com/headshots/nba/latest/260x190/1626149.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Washington Wizards,,,,
face31c2-db1d-40c8-8bd6-648ad594b9fa,Gary Harris,1.769230769,1.538461538,0.307692308,0.076923077,1.076923077,5.769230769,https://cdn.nba.com/headshots/nba/latest/260x190/203914.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Orlando Magic,,,,
24c61302-fb46-4ea7-b616-e4ed30a6c146,Joe Harris,4,1,0.5,0.142857143,1.142857143,11.28571429,https://cdn.nba.com/headshots/nba/latest/260x190/203925.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Brooklyn Nets,,,,
99bd4671-8fb1-40d7-8904-62220dd8b1ac,Tobias Harris,8.272727273,4.090909091,0.181818182,0.545454545,2,20.63636364,https://cdn.nba.com/headshots/nba/latest/260x190/202699.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Philadelphia 76ers,,,,
c2bce542-c2a1-485c-bbc9-4423ae0fc42a,Josh Hart,6.125,3.5625,1,0.4375,1.3125,12,https://cdn.nba.com/headshots/nba/latest/260x190/1628404.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
d7628015-a565-44d4-8e8c-4c53ad9f9453,Isaiah Hartenstein,5.117647059,1.411764706,0.882352941,1.058823529,1.058823529,7.235294118,https://cdn.nba.com/headshots/nba/latest/260x190/1628392.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,LA Clippers,,,,
b0adec0c-4379-42ba-8a2f-75b36a163cc1,Udonis Haslem,1.25,0.25,0,0.25,0,1.5,https://cdn.nba.com/headshots/nba/latest/260x190/2617.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Miami Heat,,,,
3796ff63-4d0c-4a5d-bd3c-1bec8ba425cf,Sam Hauser,0.5,0,0.5,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630573.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Boston Celtics,,,,
71a4d563-7175-40ba-a5e4-89340d32ec02,Jaxson Hayes,3.411764706,0.235294118,0.235294118,0.705882353,0.647058824,5.588235294,https://cdn.nba.com/headshots/nba/latest/260x190/1629637.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
f15f1284-b54f-41db-998d-fc6ec46b3fbe,Killian Hayes,3.5,3.5,1.571428571,0.357142857,1.785714286,5.642857143,https://cdn.nba.com/headshots/nba/latest/260x190/1630165.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Detroit Pistons,,,,
e9014970-b3e8-4d01-bb70-e4260bfff419,Gordon Hayward,4.95,3.35,0.9,0.45,1.9,16.75,https://cdn.nba.com/headshots/nba/latest/260x190/202330.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg,Charlotte Hornets,,,,
970d6697-3d05-404e-ba01-4351c1fe220e,Aaron Henry,0,0,0,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630565.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Philadelphia 76ers,,,,
1987b9b5-2eb8-4cc8-a125-06796b45dae3,Juan Hernangomez,0.909090909,0,0.363636364,0,0.272727273,1,https://cdn.nba.com/headshots/nba/latest/260x190/1627823.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Boston Celtics,,,,
9db919a2-d87b-4e5f-b20c-01df91506761,Willy Hernangomez,4.5,1.166666667,0.666666667,0.333333333,0.666666667,7.666666667,https://cdn.nba.com/headshots/nba/latest/260x190/1626195.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
53154d45-2ed8-4d01-85bb-130f74eac4b8,Tyler Herro,5.722222222,3.722222222,0.555555556,0.055555556,2.888888889,21.77777778,https://cdn.nba.com/headshots/nba/latest/260x190/1629639.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Miami Heat,,,,
171446f0-5ffc-4c86-befb-0dba9974084b,Buddy Hield,4.368421053,2,0.631578947,0.263157895,1.736842105,17.05263158,https://cdn.nba.com/headshots/nba/latest/260x190/1627741.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Sacramento Kings,,,,
280265d8-8836-4ae2-ad92-b38842e03aa8,George Hill,3.722222222,2.666666667,0.833333333,0.111111111,1.055555556,7.555555556,https://cdn.nba.com/headshots/nba/latest/260x190/201588.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Milwaukee Bucks,,,,
5f62bfd7-8200-45f0-a070-f7c97afa9553,Solomon Hill,1.75,1.125,0.375,0.25,0.125,0.75,https://cdn.nba.com/headshots/nba/latest/260x190/203524.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Atlanta Hawks,,,,
b76e25fe-5c6a-4311-aa26-583e76dd9985,Aaron Holiday,1.777777778,1.944444444,0.555555556,0.333333333,1.277777778,5.722222222,https://cdn.nba.com/headshots/nba/latest/260x190/1628988.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Washington Wizards,,,,
d20badb7-8cb6-4087-8bb4-46a7d78933e8,Jrue Holiday,4.384615385,5.615384615,1.538461538,0.384615385,2.692307692,14.07692308,https://cdn.nba.com/headshots/nba/latest/260x190/201950.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Milwaukee Bucks,,,,
3aa4f20b-cee2-4b20-a6c8-407a3b8e35f9,Justin Holiday,2.95,1.6,0.5,0.15,1,10,https://cdn.nba.com/headshots/nba/latest/260x190/203200.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Indiana Pacers,,,,
129753e1-8b3c-4083-aaef-935a31be5db0,Richaun Holmes,9.833333333,1.166666667,0.333333333,1,1.611111111,14.44444444,https://cdn.nba.com/headshots/nba/latest/260x190/1626158.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Sacramento Kings,,,,
4cc2295c-34f2-4186-8e32-193ef0724447,Rodney Hood,1.916666667,0.75,0.333333333,0,0.166666667,3.416666667,https://cdn.nba.com/headshots/nba/latest/260x190/203918.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Milwaukee Bucks,,,,
49cb9cb2-f2df-4258-9697-327f1ac3dc7c,Al Horford,8.375,3.5,0.875,1.75,1.125,12.75,https://cdn.nba.com/headshots/nba/latest/260x190/201143.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Boston Celtics,,,,
5429df27-8dec-4d8a-8318-3d5164ae0993,Talen Horton-Tucker,5.142857143,2.571428571,1.142857143,0.428571429,1.571428571,12.57142857,https://cdn.nba.com/headshots/nba/latest/260x190/1629659.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Los Angeles Lakers,,,,
478e9a85-624b-4934-be60-13814f3a3d71,Danuel House,2.545454545,0.909090909,0.454545455,0.363636364,0.909090909,4.454545455,https://cdn.nba.com/headshots/nba/latest/260x190/1627863.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg,Houston Rockets,,,,
ee526785-7de0-4145-97b8-82c8beac5bc0,Dwight Howard,4.888888889,0.444444444,0.777777778,0.611111111,0.944444444,5.055555556,https://cdn.nba.com/headshots/nba/latest/260x190/2730.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Los Angeles Lakers,,,,
bb4daa13-fdee-49e5-8370-955af0a834e6,Markus Howard,0.125,0.25,0.375,0,0.25,1.5,https://cdn.nba.com/headshots/nba/latest/260x190/1630210.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Denver Nuggets,,,,
f0d32fa5-1e3c-4807-94ec-3b16784c883d,Kevin Huerter,3.611111111,2.333333333,0.333333333,0.222222222,1.166666667,9.611111111,https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Atlanta Hawks,,,,
e6ce631d-8287-4c04-ade8-ed06da914a99,Jay Huff,2,1,0,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630643.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Los Angeles Lakers,,,,
e944b20d-723d-4957-8124-59c410977c70,Elijah Hughes,0.25,0,0,0,0,0.5,https://cdn.nba.com/headshots/nba/latest/260x190/1630190.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Utah Jazz,,,,
244cb940-8a93-4d7f-97c2-fcdbfc69644b,De'Andre Hunter,2.727272727,0.636363636,0.636363636,0.272727273,1.272727273,10.81818182,https://cdn.nba.com/headshots/nba/latest/260x190/1629631.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Atlanta Hawks,,,,
9a1ee748-e001-42d5-aad9-8fc0994332e2,Chandler Hutchison,1.333333333,0.333333333,0,0,1,0.666666667,https://cdn.nba.com/headshots/nba/latest/260x190/1628990.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Phoenix Suns,,,,
e83bd59f-2c2d-465e-a8a7-308d4ff222ee,Bones Hyland,2,1.642857143,0.714285714,0.214285714,0.785714286,7.214285714,https://cdn.nba.com/headshots/nba/latest/260x190/1630538.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Denver Nuggets,,,,
d6651a1d-b40c-4992-ac21-4d7e57084bbe,Serge Ibaka,2.5,0.25,0.25,0.25,0.75,1.75,https://cdn.nba.com/headshots/nba/latest/260x190/201586.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,LA Clippers,,,,
76611bae-d50f-4e63-af3e-bb7abcbe4b65,Andre Iguodala,3.5,3.75,0.75,0.833333333,0.75,3.75,https://cdn.nba.com/headshots/nba/latest/260x190/2738.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Golden State Warriors,,,,
047c3601-9e64-4c38-8513-f63e7ae68837,Joe Ingles,2.888888889,3.277777778,0.555555556,0.111111111,1,6.944444444,https://cdn.nba.com/headshots/nba/latest/260x190/204060.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Utah Jazz,,,,
f07db667-4e7d-46f5-9ccb-b518eadc63f2,Brandon Ingram,6.461538462,4.461538462,0.230769231,0.384615385,3.384615385,21.76923077,https://cdn.nba.com/headshots/nba/latest/260x190/1627742.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
93d328a6-d7e8-4d9a-b358-32ff47f6432b,Frank Jackson,1.333333333,0.611111111,0.555555556,0.277777778,0.666666667,9.333333333,https://cdn.nba.com/headshots/nba/latest/260x190/1628402.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Detroit Pistons,,,,
10e41cf0-269c-4cf3-8204-899bef2fe571,Isaiah Jackson,1.666666667,0,0.333333333,0.333333333,0,1,https://cdn.nba.com/headshots/nba/latest/260x190/1630543.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Indiana Pacers,,,,
54f75202-3e48-460b-9faf-756accde2324,Jaren Jackson,5.555555556,1.055555556,0.888888889,2,1.444444444,14.88888889,https://cdn.nba.com/headshots/nba/latest/260x190/1628991.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Memphis Grizzlies,,,,
d5089797-88d9-4d99-a64a-8c2fa8167c24,Josh Jackson,3.75,1.9375,0.375,0.4375,1.4375,8.375,https://cdn.nba.com/headshots/nba/latest/260x190/1628367.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Detroit Pistons,,,,
d0fec6dc-3045-42d5-b70e-bebbca8ce72c,Reggie Jackson,3.611111111,3.888888889,0.722222222,0.111111111,2.055555556,18.27777778,https://cdn.nba.com/headshots/nba/latest/260x190/202704.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,LA Clippers,,,,
04912e11-a4a5-49a7-b8e6-2b24526f2a49,LeBron James,5,6.111111111,1.888888889,0.777777778,3.555555556,24.55555556,https://cdn.nba.com/headshots/nba/latest/260x190/2544.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Los Angeles Lakers,,,,
6b97293b-4f21-487e-bec8-3bba5a346ae9,DeJon Jarreau,0,0,0,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630610.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Indiana Pacers,,,,
5917347e-a717-4ab2-8283-bfe9e8813682,Ty Jerome,1.333333333,1.133333333,0.8,0.133333333,0.266666667,6.8,https://cdn.nba.com/headshots/nba/latest/260x190/1629660.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg,Oklahoma City Thunder,,,,
2116280e-ba78-4156-acdc-0f97c3e4747e,Isaiah Joe,1.333333333,0.5,0,0,0.333333333,3.666666667,https://cdn.nba.com/headshots/nba/latest/260x190/1630198.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Philadelphia 76ers,,,,
4284541a-fbab-438d-8ed1-1c93c1ddefea,Alize Johnson,2.416666667,0.5,0.25,0,0.5,2.25,https://cdn.nba.com/headshots/nba/latest/260x190/1628993.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Chicago Bulls,,,,
f4d0d271-b814-46c8-9e41-8402a52fc203,Cameron Johnson,3.277777778,1.166666667,0.777777778,0.222222222,0.611111111,8.444444444,https://cdn.nba.com/headshots/nba/latest/260x190/1629661.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Phoenix Suns,,,,
95fa915d-f0b9-49fa-8e5a-c24e567f7d35,David Johnson,0,0,0,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630525.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,Toronto Raptors,,,,
26eaf3cd-dbea-4543-a24c-85401cd81d3f,Jalen Johnson,0.714285714,0,0,0,0,2,https://cdn.nba.com/headshots/nba/latest/260x190/1630552.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Atlanta Hawks,,,,
54940d7f-60cb-43e5-af1b-eb65ac70c332,James Johnson,3.272727273,1.545454545,0.454545455,0.272727273,0.545454545,3.545454545,https://cdn.nba.com/headshots/nba/latest/260x190/201949.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Brooklyn Nets,,,,
3efdd5b1-f6a2-4cc7-8f26-4913731dad2e,Keldon Johnson,6.058823529,2.058823529,1,0.235294118,1.470588235,14.94117647,https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,San Antonio Spurs,,,,
8563095a-a0fa-43fb-ad2c-beab2a9b8484,Keon Johnson,0,0,0,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,LA Clippers,,,,
621ae79e-a2e7-428d-8255-30cd9023d9ec,Nikola Jokic,13.57142857,6.357142857,1.214285714,0.928571429,3.214285714,26.35714286,https://cdn.nba.com/headshots/nba/latest/260x190/203999.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Denver Nuggets,,,,
b2e9e1d4-3888-4dbe-b78d-f6585a4b90d6,Damian Jones,3.142857143,0.571428571,0,0.285714286,0.142857143,3.428571429,https://cdn.nba.com/headshots/nba/latest/260x190/1627745.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Sacramento Kings,,,,
e79474ff-f9f7-4a8a-ae99-8c2d52c3da7b,Derrick Jones,3.8,0.533333333,0.6,0.866666667,0.466666667,6.933333333,https://cdn.nba.com/headshots/nba/latest/260x190/1627884.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Chicago Bulls,,,,
1b6c16aa-3ffb-4b43-a99a-4fcbdfa286f7,Herb Jones,3.352941176,1.647058824,1.294117647,0.647058824,1.235294118,5.882352941,https://cdn.nba.com/headshots/nba/latest/260x190/1630529.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
713a3f88-6c35-4378-a886-8e52402ae979,Kai Jones,0,0,0,0,0.6,0,https://cdn.nba.com/headshots/nba/latest/260x190/1630539.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg,Charlotte Hornets,,,,
89d9e7e0-c7a9-4d76-8488-8fbce0f57177,Tre Jones,0.866666667,1.266666667,0.266666667,0,0.466666667,3.466666667,https://cdn.nba.com/headshots/nba/latest/260x190/1630200.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,San Antonio Spurs,,,,
0393be1b-532d-4d4f-87e1-9600947a5a54,Tyus Jones,2.166666667,3.111111111,0.666666667,0.055555556,0.555555556,5.944444444,https://cdn.nba.com/headshots/nba/latest/260x190/1626145.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Memphis Grizzlies,,,,
afd5673b-1796-4057-a7a2-0d80d2923fa2,DeAndre Jordan,6.529411765,0.411764706,0.294117647,0.882352941,0.705882353,4.882352941,https://cdn.nba.com/headshots/nba/latest/260x190/201599.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Los Angeles Lakers,,,,
0024281f-125b-4953-9cb3-821faafb0fa5,Cory Joseph,1.722222222,3.5,0.888888889,0.166666667,1.5,6.833333333,https://cdn.nba.com/headshots/nba/latest/260x190/202709.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Detroit Pistons,,,,
9ae78e63-02ae-416e-ba6c-7f229764768b,Georgios Kalaitzakis,1.142857143,0,0.142857143,0.142857143,0.571428571,1.857142857,https://cdn.nba.com/headshots/nba/latest/260x190/1630686.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Milwaukee Bucks,,,,
3695f6fb-3b7f-47c5-a51d-57cbc7f5bb9c,Frank Kaminsky,4.555555556,1.444444444,0.888888889,0.777777778,0.555555556,10.55555556,https://cdn.nba.com/headshots/nba/latest/260x190/1626163.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Phoenix Suns,,,,
8b86a6ce-aa64-4be4-9893-bfe0add30339,Enes Kanter,4.875,0.25,0.125,0.5,0.75,4.375,https://cdn.nba.com/headshots/nba/latest/260x190/202683.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Boston Celtics,,,,
b010bdfb-b44c-47e2-863c-adcf761d4620,Luke Kennard,3.111111111,2,0.722222222,0.111111111,0.5,9.944444444,https://cdn.nba.com/headshots/nba/latest/260x190/1628379.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,LA Clippers,,,,
e84541c2-37f0-46bb-a7ff-356f9dd653d0,Corey Kispert,1.882352941,0.588235294,0.235294118,0.176470588,0.352941176,3.529411765,https://cdn.nba.com/headshots/nba/latest/260x190/1630557.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Washington Wizards,,,,
a612ec3f-af3a-4cb9-929c-7706d612b1ba,Maxi Kleber,5.625,1.125,0.625,1.125,0.5,7,https://cdn.nba.com/headshots/nba/latest/260x190/1628467.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Dallas Mavericks,,,,
56b3d34f-4084-4ac0-bd8e-74f441a1ed3a,Nathan Knight,0.714285714,0.428571429,0.142857143,0.142857143,0.285714286,1.714285714,https://cdn.nba.com/headshots/nba/latest/260x190/1630233.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg,Minnesota Timberwolves,,,,
fb0d0e6d-e64e-435b-aa7d-4ca55cb840b0,Kevin Knox,0.666666667,0.333333333,0,0,0.666666667,0.333333333,https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,New York Knicks,,,,
83cdf656-ca54-4007-80f0-db3fdbf8ac75,John Konchar,3.1875,1,0.625,0.25,0.5,2.3125,https://cdn.nba.com/headshots/nba/latest/260x190/1629723.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Memphis Grizzlies,,,,
5f0fe8cf-4bad-4e07-a95b-e265af47f1f9,Furkan Korkmaz,3,2.833333333,0.777777778,0.166666667,1,10.22222222,https://cdn.nba.com/headshots/nba/latest/260x190/1627788.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Philadelphia 76ers,,,,
d92f4408-2c3e-40e7-9163-1e75d79f171f,Vit Krejci,1,0,0,0,0.333333333,0.666666667,https://cdn.nba.com/headshots/nba/latest/260x190/1630249.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg,Oklahoma City Thunder,,,,
0c6cd691-0936-43f2-ae81-50111b149aff,Jonathan Kuminga,1.75,0.416666667,0.333333333,0.166666667,0.666666667,3.083333333,https://cdn.nba.com/headshots/nba/latest/260x190/1630228.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Golden State Warriors,,,,
64dd56db-b495-4431-b063-e64eec64579f,Kyle Kuzma,9.166666667,2.5,0.611111111,0.722222222,2.055555556,13.11111111,https://cdn.nba.com/headshots/nba/latest/260x190/1628398.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Washington Wizards,,,,
1306e9aa-2659-4655-8ca1-259492d23e65,Zach LaVine,5.263157895,3.684210526,0.526315789,0.368421053,2.842105263,26.05263158,https://cdn.nba.com/headshots/nba/latest/260x190/203897.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Chicago Bulls,,,,
292a472f-1a7a-42d0-8aed-0dd047686099,Jeremy Lamb,2.466666667,1.133333333,0.466666667,0.4,0.533333333,7.666666667,https://cdn.nba.com/headshots/nba/latest/260x190/203087.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Indiana Pacers,,,,
f0140a09-875b-402e-a7ee-2a5fa5dd5f9b,Jock Landale,0.4,0.4,0,0.2,0.2,2.6,https://cdn.nba.com/headshots/nba/latest/260x190/1629111.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,San Antonio Spurs,,,,
1d93b624-eedf-4ea1-9a47-834a526eeb07,Romeo Langford,2.8,0.533333333,0.466666667,0.066666667,0.533333333,4.866666667,https://cdn.nba.com/headshots/nba/latest/260x190/1629641.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Boston Celtics,,,,
86f8b5ce-6f54-4689-bf67-2c6f31a3ac41,Jake Layman,0.5,0,0.166666667,0,0.166666667,0.833333333,https://cdn.nba.com/headshots/nba/latest/260x190/1627774.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg,Minnesota Timberwolves,,,,
f097a8cf-dd4e-46cb-b69d-25502fa615dc,Caris LeVert,2.833333333,3,0.833333333,0.583333333,1.416666667,13.83333333,https://cdn.nba.com/headshots/nba/latest/260x190/1627747.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Indiana Pacers,,,,
104600db-fc14-4b2c-9dd4-bf164fce30a9,Damion Lee,2.866666667,1.2,0.2,0.133333333,0.666666667,8.933333333,https://cdn.nba.com/headshots/nba/latest/260x190/1627814.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Golden State Warriors,,,,
a2b90447-52c6-49e6-9e6f-edf470f53d65,Saben Lee,1.285714286,1.285714286,0.857142857,0,0.428571429,3.142857143,https://cdn.nba.com/headshots/nba/latest/260x190/1630240.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Detroit Pistons,,,,
03c6bf35-97d6-4bdb-88bc-aaabe9a2fb97,Alex Len,4,1.272727273,0.181818182,1.272727273,1.090909091,6.727272727,https://cdn.nba.com/headshots/nba/latest/260x190/203458.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Sacramento Kings,,,,
d0f5b171-c4da-4a1b-b6db-3cc56d5d8022,Kira Lewis,2,2.176470588,0.529411765,0,1.470588235,5.647058824,https://cdn.nba.com/headshots/nba/latest/260x190/1630184.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
f65204ac-7d00-4d33-8633-c7441fd6b8f4,Damian Lillard,4.055555556,8.055555556,0.666666667,0.388888889,2.555555556,22.33333333,https://cdn.nba.com/headshots/nba/latest/260x190/203081.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Portland Trail Blazers,,,,
d2afa109-4290-4307-86fd-7ea7317f098e,Nassir Little,5.315789474,0.736842105,0.842105263,0.684210526,1,8.631578947,https://cdn.nba.com/headshots/nba/latest/260x190/1629642.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Portland Trail Blazers,,,,
70af4428-bcff-4117-81a0-c2edbbbe9984,Kevon Looney,6.777777778,1.166666667,0.555555556,0.833333333,0.611111111,5.277777778,https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Golden State Warriors,,,,
a1d83790-2d53-46a0-a886-205484015f45,Brook Lopez,5,0,1,3,0,8,https://cdn.nba.com/headshots/nba/latest/260x190/201572.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Milwaukee Bucks,,,,
8b980acf-fc7c-4351-91fb-6703a8c59d76,Robin Lopez,2.714285714,0.571428571,0,0.428571429,0.714285714,5.857142857,https://cdn.nba.com/headshots/nba/latest/260x190/201577.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Orlando Magic,,,,
7923d079-ceb2-43b9-b647-7c03071f29e6,Marcos Louzada Silva,1,0.5,0,0,0,0,https://cdn.nba.com/headshots/nba/latest/260x190/1629712.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,New Orleans Pelicans,,,,
9dce609a-4b65-4cfc-9b82-b18f899deed3,Kevin Love,7.909090909,1.909090909,0.181818182,0.181818182,0.909090909,10.81818182,https://cdn.nba.com/headshots/nba/latest/260x190/201567.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Cleveland Cavaliers,,,,
7ea05a7b-717a-4189-abb4-239ca891be77,Kyle Lowry,5,7.470588235,1.176470588,0.352941176,3.176470588,11.88235294,https://cdn.nba.com/headshots/nba/latest/260x190/200768.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Miami Heat,,,,
e958339c-af6e-42e1-a3eb-b50d746e40f5,Timothe Luwawu-Cabarrot,0.333333333,0.333333333,0.166666667,0,0.083333333,1.333333333,https://cdn.nba.com/headshots/nba/latest/260x190/1627789.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Atlanta Hawks,,,,
